x,y,label
2016-11-02 17:51:34.532720,1032192,0be9.usage
2016-11-02 17:51:34.532720,0,0be9.stats.unevictable
2016-11-02 17:51:34.532720,49152,0be9.stats.total_inactive_file
2016-11-02 17:51:34.532720,0,0be9.stats.total_rss_huge
2016-11-02 17:51:34.532720,3065118720,0be9.stats.hierarchical_memsw_limit
2016-11-02 17:51:34.532720,53248,0be9.stats.total_cache
2016-11-02 17:51:34.532720,0,0be9.stats.total_mapped_file
2016-11-02 17:51:34.532720,0,0be9.stats.mapped_file
2016-11-02 17:51:34.532720,493,0be9.stats.pgfault
2016-11-02 17:51:34.532720,0,0be9.stats.total_writeback
2016-11-02 17:51:34.532720,1532559360,0be9.stats.hierarchical_memory_limit
2016-11-02 17:51:34.532720,4096,0be9.stats.total_active_file
2016-11-02 17:51:34.532720,0,0be9.stats.rss_huge
2016-11-02 17:51:34.532720,53248,0be9.stats.cache
2016-11-02 17:51:34.532720,356352,0be9.stats.active_anon
2016-11-02 17:51:34.532720,32,0be9.stats.pgmajfault
2016-11-02 17:51:34.532720,1156,0be9.stats.total_pgpgout
2016-11-02 17:51:34.532720,1156,0be9.stats.pgpgout
2016-11-02 17:51:34.532720,0,0be9.stats.swap
2016-11-02 17:51:34.532720,49152,0be9.stats.inactive_file
2016-11-02 17:51:34.532720,0,0be9.stats.total_unevictable
2016-11-02 17:51:34.532720,493,0be9.stats.total_pgfault
2016-11-02 17:51:34.532720,32,0be9.stats.total_pgmajfault
2016-11-02 17:51:34.532720,0,0be9.stats.writeback
2016-11-02 17:51:34.532720,0,0be9.stats.total_swap
2016-11-02 17:51:34.532720,356352,0be9.stats.total_active_anon
2016-11-02 17:51:34.532720,1256,0be9.stats.pgpgin
2016-11-02 17:51:34.532720,49152,0be9.stats.total_dirty
2016-11-02 17:51:34.532720,1256,0be9.stats.total_pgpgin
2016-11-02 17:51:34.532720,356352,0be9.stats.rss
2016-11-02 17:51:34.532720,0,0be9.stats.total_inactive_anon
2016-11-02 17:51:34.532720,0,0be9.stats.inactive_anon
2016-11-02 17:51:34.532720,4096,0be9.stats.active_file
2016-11-02 17:51:34.532720,49152,0be9.stats.dirty
2016-11-02 17:51:34.532720,356352,0be9.stats.total_rss
2016-11-02 17:51:34.532720,0,0be9.failcnt
2016-11-02 17:51:34.532720,1532559360,0be9.limit
2016-11-02 17:51:34.532720,4980736,0be9.max_usage
2016-11-02 17:51:35.531510,3969024,0be9.usage
2016-11-02 17:51:35.531510,0,0be9.stats.unevictable
2016-11-02 17:51:35.531510,2170880,0be9.stats.total_inactive_file
2016-11-02 17:51:35.531510,0,0be9.stats.total_rss_huge
2016-11-02 17:51:35.531510,3065118720,0be9.stats.hierarchical_memsw_limit
2016-11-02 17:51:35.531510,2887680,0be9.stats.total_cache
2016-11-02 17:51:35.531510,2043904,0be9.stats.total_mapped_file
2016-11-02 17:51:35.531510,2043904,0be9.stats.mapped_file
2016-11-02 17:51:35.531510,666,0be9.stats.pgfault
2016-11-02 17:51:35.531510,0,0be9.stats.total_writeback
2016-11-02 17:51:35.531510,1532559360,0be9.stats.hierarchical_memory_limit
2016-11-02 17:51:35.531510,716800,0be9.stats.total_active_file
2016-11-02 17:51:35.531510,0,0be9.stats.rss_huge
2016-11-02 17:51:35.531510,2887680,0be9.stats.cache
2016-11-02 17:51:35.531510,360448,0be9.stats.active_anon
2016-11-02 17:51:35.531510,68,0be9.stats.pgmajfault
2016-11-02 17:51:35.531510,1298,0be9.stats.total_pgpgout
2016-11-02 17:51:35.531510,1298,0be9.stats.pgpgout
2016-11-02 17:51:35.531510,0,0be9.stats.swap
2016-11-02 17:51:35.531510,2170880,0be9.stats.inactive_file
2016-11-02 17:51:35.531510,0,0be9.stats.total_unevictable
2016-11-02 17:51:35.531510,666,0be9.stats.total_pgfault
2016-11-02 17:51:35.531510,68,0be9.stats.total_pgmajfault
2016-11-02 17:51:35.531510,0,0be9.stats.writeback
2016-11-02 17:51:35.531510,0,0be9.stats.total_swap
2016-11-02 17:51:35.531510,360448,0be9.stats.total_active_anon
2016-11-02 17:51:35.531510,2091,0be9.stats.pgpgin
2016-11-02 17:51:35.531510,0,0be9.stats.total_dirty
2016-11-02 17:51:35.531510,2091,0be9.stats.total_pgpgin
2016-11-02 17:51:35.531510,360448,0be9.stats.rss
2016-11-02 17:51:35.531510,0,0be9.stats.total_inactive_anon
2016-11-02 17:51:35.531510,0,0be9.stats.inactive_anon
2016-11-02 17:51:35.531510,716800,0be9.stats.active_file
2016-11-02 17:51:35.531510,0,0be9.stats.dirty
2016-11-02 17:51:35.531510,360448,0be9.stats.total_rss
2016-11-02 17:51:35.531510,0,0be9.failcnt
2016-11-02 17:51:35.531510,1532559360,0be9.limit
2016-11-02 17:51:35.531510,4980736,0be9.max_usage
2016-11-02 17:51:36.531207,1101824,0be9.usage
2016-11-02 17:51:36.531207,0,0be9.stats.unevictable
2016-11-02 17:51:36.531207,8192,0be9.stats.total_inactive_file
2016-11-02 17:51:36.531207,0,0be9.stats.total_rss_huge
2016-11-02 17:51:36.531207,3065118720,0be9.stats.hierarchical_memsw_limit
2016-11-02 17:51:36.531207,20480,0be9.stats.total_cache
2016-11-02 17:51:36.531207,0,0be9.stats.total_mapped_file
2016-11-02 17:51:36.531207,0,0be9.stats.mapped_file
2016-11-02 17:51:36.531207,834,0be9.stats.pgfault
2016-11-02 17:51:36.531207,0,0be9.stats.total_writeback
2016-11-02 17:51:36.531207,1532559360,0be9.stats.hierarchical_memory_limit
2016-11-02 17:51:36.531207,12288,0be9.stats.total_active_file
2016-11-02 17:51:36.531207,0,0be9.stats.rss_huge
2016-11-02 17:51:36.531207,20480,0be9.stats.cache
2016-11-02 17:51:36.531207,360448,0be9.stats.active_anon
2016-11-02 17:51:36.531207,103,0be9.stats.pgmajfault
2016-11-02 17:51:36.531207,2823,0be9.stats.total_pgpgout
2016-11-02 17:51:36.531207,2823,0be9.stats.pgpgout
2016-11-02 17:51:36.531207,0,0be9.stats.swap
2016-11-02 17:51:36.531207,8192,0be9.stats.inactive_file
2016-11-02 17:51:36.531207,0,0be9.stats.total_unevictable
2016-11-02 17:51:36.531207,834,0be9.stats.total_pgfault
2016-11-02 17:51:36.531207,103,0be9.stats.total_pgmajfault
2016-11-02 17:51:36.531207,0,0be9.stats.writeback
2016-11-02 17:51:36.531207,0,0be9.stats.total_swap
2016-11-02 17:51:36.531207,360448,0be9.stats.total_active_anon
2016-11-02 17:51:36.531207,2916,0be9.stats.pgpgin
2016-11-02 17:51:36.531207,0,0be9.stats.total_dirty
2016-11-02 17:51:36.531207,2916,0be9.stats.total_pgpgin
2016-11-02 17:51:36.531207,360448,0be9.stats.rss
2016-11-02 17:51:36.531207,0,0be9.stats.total_inactive_anon
2016-11-02 17:51:36.531207,0,0be9.stats.inactive_anon
2016-11-02 17:51:36.531207,12288,0be9.stats.active_file
2016-11-02 17:51:36.531207,0,0be9.stats.dirty
2016-11-02 17:51:36.531207,360448,0be9.stats.total_rss
2016-11-02 17:51:36.531207,0,0be9.failcnt
2016-11-02 17:51:36.531207,1532559360,0be9.limit
2016-11-02 17:51:36.531207,4980736,0be9.max_usage
2016-11-02 17:51:37.531273,1097728,0be9.usage
2016-11-02 17:51:37.531273,0,0be9.stats.unevictable
2016-11-02 17:51:37.531273,8192,0be9.stats.total_inactive_file
2016-11-02 17:51:37.531273,0,0be9.stats.total_rss_huge
2016-11-02 17:51:37.531273,3065118720,0be9.stats.hierarchical_memsw_limit
2016-11-02 17:51:37.531273,20480,0be9.stats.total_cache
2016-11-02 17:51:37.531273,0,0be9.stats.total_mapped_file
2016-11-02 17:51:37.531273,0,0be9.stats.mapped_file
2016-11-02 17:51:37.531273,1006,0be9.stats.pgfault
2016-11-02 17:51:37.531273,0,0be9.stats.total_writeback
2016-11-02 17:51:37.531273,1532559360,0be9.stats.hierarchical_memory_limit
2016-11-02 17:51:37.531273,12288,0be9.stats.total_active_file
2016-11-02 17:51:37.531273,0,0be9.stats.rss_huge
2016-11-02 17:51:37.531273,20480,0be9.stats.cache
2016-11-02 17:51:37.531273,356352,0be9.stats.active_anon
2016-11-02 17:51:37.531273,138,0be9.stats.pgmajfault
2016-11-02 17:51:37.531273,3619,0be9.stats.total_pgpgout
2016-11-02 17:51:37.531273,3619,0be9.stats.pgpgout
2016-11-02 17:51:37.531273,0,0be9.stats.swap
2016-11-02 17:51:37.531273,8192,0be9.stats.inactive_file
2016-11-02 17:51:37.531273,0,0be9.stats.total_unevictable
2016-11-02 17:51:37.531273,1006,0be9.stats.total_pgfault
2016-11-02 17:51:37.531273,138,0be9.stats.total_pgmajfault
2016-11-02 17:51:37.531273,0,0be9.stats.writeback
2016-11-02 17:51:37.531273,0,0be9.stats.total_swap
2016-11-02 17:51:37.531273,356352,0be9.stats.total_active_anon
2016-11-02 17:51:37.531273,3711,0be9.stats.pgpgin
2016-11-02 17:51:37.531273,0,0be9.stats.total_dirty
2016-11-02 17:51:37.531273,3711,0be9.stats.total_pgpgin
2016-11-02 17:51:37.531273,356352,0be9.stats.rss
2016-11-02 17:51:37.531273,0,0be9.stats.total_inactive_anon
2016-11-02 17:51:37.531273,0,0be9.stats.inactive_anon
2016-11-02 17:51:37.531273,12288,0be9.stats.active_file
2016-11-02 17:51:37.531273,0,0be9.stats.dirty
2016-11-02 17:51:37.531273,356352,0be9.stats.total_rss
2016-11-02 17:51:37.531273,0,0be9.failcnt
2016-11-02 17:51:37.531273,1532559360,0be9.limit
2016-11-02 17:51:37.531273,4980736,0be9.max_usage
2016-11-02 17:51:38.520247,1097728,0be9.usage
2016-11-02 17:51:38.520247,0,0be9.stats.unevictable
2016-11-02 17:51:38.520247,20480,0be9.stats.total_inactive_file
2016-11-02 17:51:38.520247,0,0be9.stats.total_rss_huge
2016-11-02 17:51:38.520247,3065118720,0be9.stats.hierarchical_memsw_limit
2016-11-02 17:51:38.520247,20480,0be9.stats.total_cache
2016-11-02 17:51:38.520247,0,0be9.stats.total_mapped_file
2016-11-02 17:51:38.520247,0,0be9.stats.mapped_file
2016-11-02 17:51:38.520247,1174,0be9.stats.pgfault
2016-11-02 17:51:38.520247,0,0be9.stats.total_writeback
2016-11-02 17:51:38.520247,1532559360,0be9.stats.hierarchical_memory_limit
2016-11-02 17:51:38.520247,0,0be9.stats.total_active_file
2016-11-02 17:51:38.520247,0,0be9.stats.rss_huge
2016-11-02 17:51:38.520247,20480,0be9.stats.cache
2016-11-02 17:51:38.520247,356352,0be9.stats.active_anon
2016-11-02 17:51:38.520247,173,0be9.stats.pgmajfault
2016-11-02 17:51:38.520247,4456,0be9.stats.total_pgpgout
2016-11-02 17:51:38.520247,4456,0be9.stats.pgpgout
2016-11-02 17:51:38.520247,0,0be9.stats.swap
2016-11-02 17:51:38.520247,20480,0be9.stats.inactive_file
2016-11-02 17:51:38.520247,0,0be9.stats.total_unevictable
2016-11-02 17:51:38.520247,1174,0be9.stats.total_pgfault
2016-11-02 17:51:38.520247,173,0be9.stats.total_pgmajfault
2016-11-02 17:51:38.520247,0,0be9.stats.writeback
2016-11-02 17:51:38.520247,0,0be9.stats.total_swap
2016-11-02 17:51:38.520247,356352,0be9.stats.total_active_anon
2016-11-02 17:51:38.520247,4548,0be9.stats.pgpgin
2016-11-02 17:51:38.520247,0,0be9.stats.total_dirty
2016-11-02 17:51:38.520247,4548,0be9.stats.total_pgpgin
